"Longitude","Latitude"
103.886976682,1.33119721401
103.861781918,1.3167892253
103.791075733,1.4400781717
103.901034338,1.40394165901
103.749508646,1.35134146122
103.886455988,1.32501466214
103.791899146,1.43144900978
103.885761221,1.39109822389
103.870675913,1.37315869844
103.897629499,1.38430948654
103.854550606,1.36931185925
103.963028627,1.35451273729
103.951587759,1.35996624539
103.891125311,1.37606836469
103.843324418,1.35898689332
103.879444501,1.37778904648
103.812157206,1.27607895769
103.795730926,1.43389740956
103.878702994,1.33520143444
103.90542957,1.40444814823
103.811583887,1.29386098879
103.853803794,1.32081280371
103.798466233,1.30635203324
103.882578686,1.30169639051
103.829955551,1.2773054318
103.856118521,1.32719469285
103.933753476,1.35570644028
103.747294159,1.34046486755
103.769476901,1.30369739941
103.842697591,1.43286932102
103.75662883,1.34355360035
103.931244294,1.33124506219
103.907087268,1.39624516914
103.836336376,1.42172608902
103.93985675,1.32421853828
103.891702601,1.35764144948
103.847043629,1.4193072895
103.848563745,1.42141170442
103.85955995,1.32813370856
103.898595699,1.3963297388
103.798976277,1.30051700921
103.934991225,1.32221710777
103.726357755,1.34820888557
103.833116273,1.28561526399
103.879065838,1.3335474321
103.90073205,1.39973068145
103.838771256,1.35048016608
103.891702601,1.35764144948
103.926542285,1.33426946144
103.73925969,1.34256242292
103.803188044,1.29002050736
103.745110321,1.38328262549
103.917229039,1.30456341339
103.858329268,1.33173315409
103.848769709,1.36663973561
103.695432323,1.33577599541
103.940572427,1.37900666267
103.831223954,1.43277846415
103.721245211,1.34849441236
103.816416176,1.44699020883
103.843519753,1.35673539047
103.894858215,1.36567073056
103.842049817,1.35865897892
103.955620746,1.37163660121
103.902720514,1.32228655863
103.793463531,1.30762004852
103.723146243,1.33904268221
103.723287795,1.32846031138
103.848750125,1.34791838899
103.828641483,1.43598707843
103.913274272,1.33390202913
103.939123687,1.32884321524
103.746223402,1.33853822944
103.92640518,1.3241699696
103.960998685,1.37256156364
103.756300449,1.3484835211
103.847398358,1.3467149892
103.899454945,1.40397950121
103.854100516,1.3744737852
103.858181909,1.33093933676
103.843854009,1.3588408617
103.700939149,1.34372474655
103.818596281,1.28584081224
103.911863013,1.3227853307
103.950113863,1.37162618163
103.76243475,1.3210599628
103.836576623,1.43068317731
103.827520197,1.43221808118
103.8435688,1.42845935062
103.839425861,1.430866568
103.849243699,1.42171591949
103.829915938,1.42647481851
103.887759948,1.31772915007
103.829915938,1.42647481851
103.753397257,1.34801554533
103.959200558,1.34600508967
103.753690954,1.34747562372
103.762363137,1.30676076029
103.743214351,1.3802544341
103.937457885,1.3363160218
103.803137927,1.29381445285
103.871206836,1.36990140337
103.764815933,1.32132947667
103.847594239,1.35856894793
103.847594239,1.35856894793
103.867864794,1.32388371941
103.815580869,1.45603699736
103.764912144,1.32217649495
103.715348643,1.35059213919
103.842676976,1.42793924371
103.937457885,1.3363160218
103.834687723,1.37020344042
103.803137927,1.29381445285
103.885650985,1.32541032459
103.848063665,1.34706752664
103.697637928,1.33832780889
103.951590777,1.35958966574
103.724712975,1.33529905914
103.888015933,1.37311695669
103.828641483,1.43598707843
103.855700914,1.32714817578
103.842231289,1.4271414302
103.722279552,1.32896082457
103.947454402,1.36803938933
103.754680867,1.34827660377
103.853049125,1.37458255259
103.957269905,1.37416575606
103.877011998,1.38949816122
103.95758957,1.37381136567
103.740781439,1.37738338043
103.830790596,1.35808106285
103.857138926,1.33894969177
103.948158724,1.34836421842
103.845973427,1.41949570231
103.872593551,1.36695851298
103.89726006,1.38696771906
103.883192165,1.30787056219
103.88713025,1.31755699492
103.925386601,1.33419173918
103.827489711,1.43378416383
103.940314265,1.37678317369
103.939441311,1.34560021033
103.875172781,1.37387573707
103.959646788,1.35191835181
103.843878159,1.33671109109
103.886977512,1.32939330469
103.886540432,1.33097096666
103.886080437,1.32795735712
103.848880516,1.34754941458
103.887672821,1.32653588159
103.881141512,1.33684922199
103.849264839,1.36797705109
103.849165454,1.34917198788
103.870390128,1.37196720849
103.917735272,1.30509895517
103.842145079,1.35761490834
103.84065404,1.36598198005
103.836462867,1.37469423247
103.887926514,1.32584857614
103.875125282,1.37481936231
103.828370314,1.28091756873
103.828894007,1.28339187403
103.704794257,1.34174841753
103.794198948,1.44509002891
103.794198948,1.44509002891
103.726384288,1.3536735276
103.872613998,1.36934726798
103.914026029,1.30611781253
103.756432137,1.34962013436
103.839407061,1.28737762682
103.918614976,1.30482902188
103.917735272,1.30509895517
103.862860231,1.32473967553
103.848303416,1.35751189683
103.868043878,1.35252439195
103.873217878,1.37491459857
103.900312363,1.38349233528
103.866471774,1.35301133659
103.848396334,1.36511767093
103.865193314,1.3041871292
103.90170722,1.31760261825
103.722668789,1.33576304291
103.762746223,1.30440046545
103.945859049,1.35141456109
103.90170722,1.31760261825
103.722668789,1.33576304291
103.888049809,1.39234414519
103.847043629,1.4193072895
103.839003329,1.27388354188
103.886137356,1.39170406551
103.911805357,1.39572402116
103.754670557,1.38066226971
103.870134575,1.35381198342
103.766097786,1.37856275552
103.962895349,1.36408364529
103.85884393,1.33757187319
103.892967111,1.38753228223
103.844564835,1.36884962699
103.740401082,1.34449568862
103.842908159,1.28180062242
103.891524293,1.35916575006
103.900312363,1.38349233528
103.8617149,1.30693030779
103.887461497,1.32502329293
103.887461497,1.32502329293
103.933163376,1.32014595404
103.854154506,1.32826551428
103.933604622,1.33098173462
103.931049462,1.34991348312
103.85851021,1.3202893065
103.950296239,1.36882713986
103.854154506,1.32826551428
103.933163376,1.32014595404
103.931049462,1.34991348312
103.933604622,1.33098173462
103.85851021,1.3202893065
103.950296239,1.36882713986
103.851843335,1.3486083121
103.736329305,1.34070318742
103.703897417,1.34512819471
103.701249464,1.34426518191
103.694214036,1.34525788684
103.706710011,1.3411868855
103.704279354,1.33697838675
103.706312763,1.34177067676
103.734905971,1.37997802768
103.766507631,1.38646757937
103.730092203,1.34835818599
103.769500699,1.38899257137
103.74453346,1.38148413412
103.722445655,1.35339365971
103.685930811,1.34114017251
103.701545132,1.33853145939
103.745875287,1.39513213569
103.734697752,1.33970763311
103.695444669,1.34981721608
103.746684851,1.40200084342
103.705050162,1.33607703952
103.738966078,1.37519914641
103.70438606,1.35220345813
103.747100332,1.39957666181
103.695471363,1.34688627344
103.701490371,1.3417585614
103.768573657,1.38942073607
103.701249464,1.34426518191
103.694214036,1.34525788684
103.706710011,1.3411868855
103.704279354,1.33697838675
103.735911159,1.33836170528
103.693549592,1.34024147892
103.734905971,1.37997802768
103.704160123,1.34325837558
103.706312763,1.34177067676
103.766507631,1.38646757937
103.730092203,1.34835818599
103.769500699,1.38899257137
103.74453346,1.38148413412
103.745875287,1.39513213569
103.722445655,1.35339365971
103.685930811,1.34114017251
103.701545132,1.33853145939
103.734697752,1.33970763311
103.897925654,1.40557473862
103.9403816,1.35727594461
103.9403816,1.35727594461
103.816244988,1.45158308312
103.880750518,1.37662265814
103.843235088,1.36856005914
103.942648434,1.37666666959
103.841618073,1.36880359418
103.913197166,1.30284983628
103.85147822,1.30758124027
103.846508898,1.34231481526
103.7659449,1.32027016006
103.958901732,1.36345258509
103.829016104,1.42566715798
103.76827512,1.38289762281
103.702203679,1.34187729709
103.932198728,1.35394540556
103.941949252,1.35033272151
103.766983653,1.31912618587
103.89961356,1.40076049276
103.897970714,1.40596071591
103.897925654,1.40557473862
103.89961356,1.40076049276
103.96286793,1.37407916916
103.824120157,1.45129656288
103.779524807,1.43848292251
103.739676492,1.34316585638
103.732578677,1.34766657574
103.853906592,1.36697081695
103.94084877,1.3272600722
103.954250055,1.34917434572
103.956014969,1.3703064926
103.903804177,1.32717162159
103.934646087,1.37820860148
103.939692399,1.35674170789
103.944889854,1.3760378171
103.952613529,1.35479327366
103.940744738,1.34829167332
103.852079804,1.34541104764
103.877406234,1.37989436348
103.851553257,1.34711902956
103.889074371,1.39835828294
103.889074371,1.39835828294
103.881167315,1.39631552198
103.837298157,1.37085148986
103.881375974,1.33616230953
103.70440073,1.34508009611
103.74453346,1.38148413412
103.786714412,1.43228225813
103.937435186,1.35798965118
103.868347506,1.32034663719
103.896368956,1.37878814571
103.873093871,1.31379318761
103.783524083,1.30672257351
103.904816432,1.32702698949
103.852507456,1.33778337648
103.768633366,1.30344219854
103.811247052,1.27384994087
103.828467083,1.28951776037
103.826950181,1.2753520137
103.815399531,1.28965100014
103.899155405,1.31588523188
103.857121481,1.30573440557
103.795210548,1.43514317476
103.856235582,1.37430114417
103.824120157,1.45129656288
103.734843139,1.34652151787
103.887443518,1.38954465344
103.771713364,1.4469708454
103.803797276,1.43953354133
103.833091096,1.41545218627
103.704279354,1.33697838675
103.757539381,1.34694365754
103.900988286,1.37893083812
103.820475315,1.2781594646
103.695863835,1.34630854447
103.845966085,1.42685197067
103.880345921,1.33647717187
103.772798008,1.43576381732
103.867773014,1.35381345297
103.701545132,1.33853145939
103.773299891,1.44153975794
103.773299891,1.44153975794
103.8435688,1.42845935062
103.84121918,1.42735308102
103.848169903,1.425907134
103.944596742,1.37572584037
103.856411841,1.34759183482
103.857761762,1.32698180867
103.837402886,1.41659691872
103.939939912,1.35679672289
103.857341315,1.32626270935
103.809856967,1.2933607427
103.815232119,1.44873828965
103.95781772,1.37415624476
103.843310288,1.38115265432
103.851955454,1.36167030762
103.84166668,1.27744909387
103.9154848,1.30651257347
103.953145773,1.36821459743
103.886118963,1.32665458026
103.778070969,1.43753389486
103.77617239,1.43080387257
103.78481882,1.4339067563
103.832607406,1.42395988584
103.83903988,1.43745866626
103.778070969,1.43753389486
103.828512775,1.42681827963
103.812157206,1.27607895769
103.933720224,1.33214280816
103.913197166,1.30284983628
103.92897365,1.32825912319
103.913274272,1.33390202913
103.744024958,1.4010674973
103.938669139,1.35636968053
103.837298157,1.37085148986
103.933874048,1.35782458208
103.89511621,1.37369229134
103.834878785,1.27442754696
103.887899974,1.35813059742
103.832780577,1.28780753147
103.888619645,1.37127315314
103.899287408,1.39763890161
103.956149924,1.37244558097
103.939252334,1.3494356124
103.890093177,1.35277393316
103.867864794,1.32388371941
103.832780577,1.28780753147
103.888619645,1.37127315314
103.754196011,1.34729576455
103.895470505,1.39510005315
103.838069053,1.27683806414
103.775164777,1.44315121143
103.743525075,1.39095082459
103.896857499,1.37307287188
103.769252591,1.38843774528
103.758331445,1.3876247076
103.834674163,1.41892355153
103.837942388,1.35012170474
103.831720136,1.35871142499
103.93349918,1.35670606456
103.738326112,1.3395410814
103.793551164,1.44236928832
103.93349918,1.35670606456
103.753690954,1.34747562372
103.854665608,1.34265870846
103.825205577,1.28275797395
103.842896957,1.42692662098
103.84237714,1.42749509336
103.841979979,1.4272781319
103.842896957,1.42692662098
103.847043629,1.4193072895
103.761827365,1.31401622298
103.842896957,1.42692662098
103.854763632,1.34423360807
103.76243475,1.3210599628
103.846381695,1.43262608291
103.746226449,1.33948765296
103.924495382,1.32864779395
103.836073515,1.41537030654
103.846963657,1.4227164918
103.914529348,1.3945483995
103.914529348,1.3945483995
103.872828237,1.31429873354
103.84237714,1.42749509336
103.852085014,1.34027351638
103.744024958,1.4010674973
103.845903587,1.36742112526
103.737487956,1.34153583266
103.744024958,1.4010674973
103.909481435,1.30211280181
103.867864794,1.32388371941
103.76243475,1.3210599628
103.855953347,1.37138855071
103.766358328,1.31443081636
103.852206846,1.34476326356
103.928468219,1.33132759844
103.908738471,1.33067526399
103.857234142,1.37260157854
103.844893597,1.33956301707
103.843644176,1.37164990021
103.845254556,1.36664920474
103.844893597,1.33956301707
103.843644176,1.37164990021
103.845254556,1.36664920474
103.85803132,1.3669555862
103.859005145,1.3199812443
103.917037781,1.33302040889
103.900371678,1.410819269
103.832901693,1.41519092971
103.835670486,1.43162702489
103.938391968,1.35776913779
103.952587239,1.3471770142
103.937160854,1.35894478167
103.943580027,1.34807138639
103.958776201,1.35530314367
103.957105266,1.34619670586
103.957051868,1.35070181764
103.951590618,1.36031407384
103.956532458,1.36178565471
103.935147322,1.3588152704
103.909845613,1.39881003085
103.891903587,1.39134223764
103.895336027,1.38765175971
103.803846935,1.29073246202
103.828026134,1.29173412229
103.803846935,1.29073246202
103.886640173,1.34905321622
103.858108255,1.32574105578
103.795209588,1.43314891214
103.717344057,1.3541982123
103.696715424,1.33607309344
103.741771823,1.38493078339
103.751271375,1.40020921354
103.701313083,1.34471213525
103.691678534,1.34332966235
103.69577686,1.33574398654
103.80201525,1.43992345063
103.743519194,1.39587133966
103.771717425,1.38761161194
103.84237714,1.42749509336
103.770861089,1.31351386405
103.826875677,1.28474832742
103.962458015,1.37073379068
103.956348545,1.36591990038
103.941254615,1.32247807692
103.775977117,1.43010378078
103.702771738,1.35312459772
103.87555127,1.31685532892
103.902720514,1.32228655863
103.95168611,1.34629229403
103.778144908,1.43905616085
103.828370314,1.28091756873
103.839407061,1.28737762682
103.83520549,1.43463062155
103.845206071,1.42890496693
103.772202484,1.44640891218
103.902632812,1.39624131422
103.927650084,1.32953994163
103.783875063,1.43368262673
103.783875063,1.43368262673
103.721439265,1.35422127854
103.931593523,1.34778263903
103.708522034,1.34878960631
103.742841771,1.34555900354
103.839052723069,1.33846683201006
103.712840316,1.34945934187
103.708033297,1.34509373608
103.748104679,1.35855029163
103.803742527,1.29361494016
103.723795893,1.32843797728
103.795559354,1.30934498336
103.833291182,1.41887402382
103.901927832,1.37905480017
103.850535154,1.34734957401
103.932546348,1.34859717845
103.95876806,1.34261198398
103.819821917,1.276559216
103.820475315,1.2781594646
103.909602924,1.30445743674
103.914721779,1.3058596655
103.865845368,1.33385759374
103.840557182,1.37750626929
103.80814858,1.27686784151
103.880507506,1.36956178514
103.770009536,1.38806381747
103.82287566,1.27267256467
103.871889652,1.37409116806
103.880709706,1.38048661722
103.752728543,1.36585374933
103.901767342,1.37814544015
103.778949135,1.43911242302
103.78463327,1.30703602611
103.74307543,1.33640566975
103.730708675,1.34875786021
103.767105489,1.32141589664
103.797080329,1.30697526833
